id,source,ra,dec,parallax,pmra,pmdec,astrometric_pseudo_colour,lum_val,radial_velocity,duplicated_source
0,Gaia DR2 3051543894102332800,105.864308364923,-8.56668916083443,1.32607119868837,-2.7943184445031,1.97257444399549,1.70525883862288,9.516078,56.1867310078717,FALSE
1,Gaia DR2 3051487574189271808,106.33742639332,-8.5789867781166,0.512317325874823,0.226463610194232,-0.637669091220387,1.46649647061116,40.723354,54.0110884578127,FALSE
2,Gaia DR2 3051489193398963328,105.930927030841,-8.77688763623507,0.287259056611591,-1.00465186147893,0.814217082455646,1.40577319308974,189.35394,60.6171699486033,FALSE
3,Gaia DR2 3051526538132574976,106.417856728022,-8.37937832068879,0.692295470470355,-3.81573523851727,8.97835071323676,1.42143053597396,25.475739,87.6051799153414,FALSE
4,Gaia DR2 3051490155471511296,106.101175781935,-8.73109069233054,0.742873550593823,-0.529815376697731,0.0849498058917025,1.39885315265501,17.408342,49.9365665456634,FALSE
5,Gaia DR2 3051488918521054208,105.956400854075,-8.79156288029144,0.44824469084185,1.64776118401026,-1.14384550975872,1.42312596187747,20.937235,77.0587506888684,FALSE
6,Gaia DR2 3051557672357136768,106.00698804839,-8.28576821875804,0.358249774647337,-1.45238599473081,0.825070822514483,1.37215405135401,94.369995,79.7104472284646,FALSE
7,Gaia DR2 3051553446109318784,106.088554305034,-8.35006056544629,0.340734146691581,0.267383583622472,1.42856285354449,1.35126952564627,96.915985,16.3285134109305,FALSE
8,Gaia DR2 3051510011098425984,106.442370065773,-8.57904913500421,0.481503554230446,-1.71665066456349,-0.112694005864213,1.44193470797115,114.36895,35.3892152528447,FALSE
9,Gaia DR2 3051512386221850112,106.502715798793,-8.48841091778581,0.748338485197235,-2.62559870550912,-5.46970823888066,1.66368444996231,15.717049,17.6039535666784,FALSE
10,Gaia DR2 3051495721749112320,105.968741039842,-8.61266518659513,0.603868490323439,-2.32156959499127,3.13757577147956,1.35208640024719,17.41711,80.3980947873055,FALSE
11,Gaia DR2 3051524132951402496,106.304986066147,-8.47871850495204,0.560253894905575,-3.12640781811966,0.784206731915349,1.39661592505292,27.75922,51.1230612659654,FALSE
12,Gaia DR2 3051552037360074496,106.102897710478,-8.40181806440194,0.501664520869722,-0.53044107301522,0.519372158847266,1.42895029808195,30.009094,51.6162577733108,FALSE
13,Gaia DR2 3051548975041497344,105.845478505527,-8.43021267104018,0.986812124778659,-0.915877600494575,-0.666589468451142,1.69394377672281,6.82001,-13.2445174388546,FALSE
14,Gaia DR2 3051543035108835200,105.931350495654,-8.57189670127927,1.94185532888845,-5.27685343860947,2.78603934118002,1.60594204551442,1.4391509,36.44762564777,FALSE
15,Gaia DR2 3051485448187214848,106.23247094842,-8.63915281547795,1.50313525467552,-5.08809194846751,-3.67795874901505,1.61961192202335,6.133456,8.37173770813007,FALSE
16,Gaia DR2 3051551418884859648,105.973265117266,-8.41090619425717,4.2666826580642,4.48256321462529,-18.092564598461,1.59847350409131,0.9843154,-5.69328117966199,FALSE
17,Gaia DR2 3051551311503707904,105.974202609999,-8.4406897902708,3.79549819454088,-3.99796377953498,-32.1489575538437,1.56688070578284,0.6243974,-15.5399772683134,FALSE
18,Gaia DR2 3051504895799014144,106.190436826998,-8.44097624946623,5.48771105234467,-3.64989313095359,5.49080864388513,1.49348396412545,0.20523314,39.9685038704125,FALSE
19,Gaia DR2 3051497542815118208,106.188841916089,-8.60274813911023,3.77159800331944,18.6805204604964,-4.57194583907841,1.55189856581035,1.1228005,31.5177324056035,FALSE
20,Gaia DR2 3051559867078562304,105.652340536936,-8.44799200061659,4.45170801971812,18.9753998675218,-31.4339384509312,1.55753830892477,0.61052215,48.739168351621,FALSE
21,Gaia DR2 3051551418884861824,105.97045565688,-8.41206400525178,4.55524319118369,2.61904783738792,-17.6093274810807,1.55912359529305,0.33569387,-4.90590744606227,FALSE
22,Gaia DR2 3051550319373233408,106.014806895008,-8.44533561086025,2.99755854683462,-14.5452402783357,1.98574759105336,1.55818218068191,0.7099782,46.1798199720319,FALSE
23,Gaia DR2 3051475002827015040,106.060617055935,-8.87128191700502,0.427704881038621,-5.23743115310366,-1.49895034978819,1.35439987514988,12.425182,57.0741752517199,FALSE
24,Gaia DR2 3051554442541837440,105.949786332045,-8.39549151614658,0.681435178090445,0.266671940982233,-0.279673364398999,1.45696547687871,64.438225,34.0741452649344,FALSE
25,Gaia DR2 3051551453244593152,105.995226369831,-8.42037780532075,0.435572298635771,-0.772473656961214,1.13612954434808,1.34005110312607,33.716877,60.805949023634,FALSE
26,Gaia DR2 3051506025368778112,106.553129923381,-8.63720017891164,1.46153267764977,-2.99291621987646,2.96049426322577,1.70786739250566,6.6688027,39.4242772242843,FALSE
27,Gaia DR2 3051543236965198464,105.924750760427,-8.55785185794101,0.865323243827569,-2.54113605494009,-1.25158425513432,1.44542190967188,27.252806,37.1610848762508,FALSE
28,Gaia DR2 3051551521964068096,105.982358243278,-8.40830121430803,0.8972249770236,-2.31744540388982,0.391982542995403,1.472926422502,34.93225,66.5863330169687,FALSE
29,Gaia DR2 3051559390343642880,105.595700575603,-8.46512268992525,0.981507418193448,-1.21041493244495,-0.0125214247239068,1.65077189433603,6.693493,-1.75522350552704,FALSE
30,Gaia DR2 3051513348294498816,106.507507404028,-8.45496367391896,0.407180117232915,-0.56929372496529,1.11958357381617,1.34384411878091,21.091398,52.489493694741,FALSE
31,Gaia DR2 3051546299283317504,105.701596849853,-8.53136270669781,2.49142088573768,-5.96194269729621,2.28095457899768,1.62841633558186,1.4868158,24.9242366777739,FALSE
