id,source,ra,dec,parallax,pmra,pmdec,astrometric_pseudo_colour,lum_val,radial_velocity,duplicated_source
0,Gaia DR2 4040130462378228608,266.511696020596,-36.8108432765227,1.18459341586672,-1.49631242385958,-6.00811802990873,1.60037652753244,2.430142,-43.0061136080131,FALSE
1,Gaia DR2 4040129156707883648,266.557292292118,-36.8708758189798,0.45897853759902,0.1239677400917,-4.16628395449052,1.41173421167794,27.745617,5.56386031959799,FALSE
2,Gaia DR2 4040127266920982656,266.72362403776,-36.8274440708929,0.368696713485896,3.37236926377259,0.452409341292652,1.38770290503137,117.145874,-51.9252445168735,FALSE
3,Gaia DR2 4040131634993637888,266.627422239089,-36.7554717273857,0.462482814311575,-5.27318736947408,-3.28283332641052,1.45962302180176,22.454668,-99.8429302235171,FALSE
4,Gaia DR2 4040126579727718784,266.674789860631,-36.8265562607125,0.408901093821136,4.62688129142645,-2.32270128501715,1.37931346872136,68.35811,38.2330506769545,FALSE
5,Gaia DR2 4040127404368060928,266.752915319261,-36.8124216577703,0.440356008676882,0.782827278452174,-0.837870506209175,1.42679372372666,36.91329,-61.1582191147134,FALSE
6,Gaia DR2 4040123354293756416,266.521903710665,-36.8821443421096,0.479747801248713,3.38362257785841,-1.39168384521279,1.38985071616772,31.228264,-27.4280398120734,FALSE
7,Gaia DR2 4040125415879059584,266.740866809846,-36.8875555985392,0.971067576760603,1.98930089107978,-8.41945502977719,1.44660790180585,53.77144,-87.6293550096395,FALSE
8,Gaia DR2 4040124724300349696,266.671912459912,-36.9671243158784,0.464973871251001,-2.05872355931275,-21.4007132958214,1.43396608109758,50.92106,8.03942163915116,FALSE
9,Gaia DR2 4040125548934067200,266.694072671683,-36.8980314308434,0.629133645653807,-1.29125967159566,-3.89840977261857,1.53980219752621,11.213973,-5.84363798424246,FALSE
10,Gaia DR2 4040124316366632576,266.527426863543,-36.8412656851153,0.641068379569698,-0.0789087635711365,1.21789737754258,1.39944557614666,102.19751,5.77963800701568,FALSE
11,Gaia DR2 4040124896099875200,266.67995170556,-36.9369998763091,0.46961593054963,-2.68930582000149,-5.24655756590529,1.38220342607411,105.86766,-47.2525885911364,FALSE
