id,source,ra,dec,parallax,pmra,pmdec,astrometric_pseudo_colour,lum_val,radial_velocity,duplicated_source
0,Gaia DR2 2936280818853895552,106.580023802022,-15.2005097033974,0.595633782909375,-1.7360956315773,-4.10506011471703,1.37016267107028,766.61414,23.6071263798401,FALSE
1,Gaia DR2 2936258485022941184,107.414234637677,-14.9959606406361,1.27785941879976,0.398878757308393,0.705943884477497,1.6194455852038,5.2072477,38.045516859425,FALSE
2,Gaia DR2 2936290748818209152,106.653792800454,-15.0934272427738,0.663908346339264,-3.71319964066622,6.91125343470146,1.4950027044262,9.963469,71.3210882528987,FALSE
3,Gaia DR2 2936295834059360384,106.351426031703,-15.1620477810477,1.84559259396314,-10.5904414725492,-2.8460944324989,1.63296518403811,1.719909,49.5098285745873,FALSE
4,Gaia DR2 2936248829936686976,107.247937822144,-15.1861908117084,0.646656162857538,-2.986803054188,1.44096727882734,1.49682459823374,43.37268,67.276911395865,FALSE
5,Gaia DR2 2936280372177319296,106.553436570865,-15.2306571437402,1.54226364505278,-0.452317823078276,-7.93550324688181,1.67249665359474,6.449267,-13.8092327211776,FALSE
6,Gaia DR2 2936256492158201856,107.328686036327,-15.0441088703101,0.446578512092523,-0.963955558250824,7.03506665140321,1.38825370878661,70.26664,107.108070468012,FALSE
7,Gaia DR2 2936257076273745408,107.378240889913,-15.0665177717322,0.212763492002745,-1.92706961042563,1.03870320443465,1.39715363195102,109.74815,58.4779805276275,FALSE
8,Gaia DR2 2936291882689555456,106.620770771051,-15.0289902477036,0.225304907956508,-0.162591168588906,6.00477925216097,1.45961695595906,110.50084,62.0545006910346,FALSE
9,Gaia DR2 2936294390950377216,106.357709587211,-15.2143208316436,6.05628905309711,17.1476306773792,11.8451449058742,1.46822444631991,0.16399959,-2.83981009483375,FALSE
10,Gaia DR2 2936291848329829888,106.610748515818,-15.0476329053655,3.39533061740547,2.50052405623417,4.5716514146636,1.54204243206653,0.902221,25.0682821085521,FALSE
11,Gaia DR2 2936249826369057792,107.264405500934,-15.1337623631765,0.575071441139839,-6.6017871907984,5.95709768663291,1.47400961695337,112.16113,45.0812293060157,FALSE
12,Gaia DR2 2936261096362984320,107.059631826395,-15.1162637613433,0.317127676048132,-1.347539389803,2.63994970358096,1.29722900559438,383.60617,107.183844044654,FALSE
13,Gaia DR2 2936283533273262592,106.490860446407,-15.2174411536479,0.439148916668136,-2.39243607895056,-0.395137645755716,1.44663805255523,29.878672,36.0891944785905,FALSE
14,Gaia DR2 2936291332933775488,106.579850872668,-15.0694816248795,0.431528111898979,-0.921987459017837,1.1913864277743,1.44677600101158,31.58455,27.2053738759077,FALSE
15,Gaia DR2 2936264321876920448,106.986021671273,-15.076614476959,0.703887927868765,-0.87960807260192,2.50442082190768,1.53041649601529,37.380398,48.6548481813687,FALSE
16,Gaia DR2 2936253498559337088,107.441378902581,-15.1269574893308,0.207166664820908,-1.01022990570488,3.10604242207869,1.40631596955211,376.13763,63.7294678476382,FALSE
17,Gaia DR2 2936283017876942592,106.415490376515,-15.195974192546,0.272018617140844,0.519149798037774,-2.97923811739773,1.31610406885223,764.43024,15.8737424806546,FALSE
18,Gaia DR2 2936252261608755456,107.399400626587,-15.1194452054587,5.57415007694504,-13.3293899188778,0.763819743661785,1.62133148943709,0.30955753,8.43137829041844,FALSE
19,Gaia DR2 2936247730425144448,107.115666472167,-15.2206545614855,0.288401112620804,-0.569530699109725,2.48309314956568,1.37691219693891,112.34924,124.260582232946,FALSE
20,Gaia DR2 2936260203009816576,107.006176349292,-15.1739952534881,0.868368299876659,0.741847912428419,-6.39413788323234,1.50521618775902,24.215858,6.33010206913801,FALSE
