id,source,ra,dec,parallax,pmra,pmdec,astrometric_pseudo_colour,lum_val,radial_velocity,duplicated_source
0,Gaia DR2 1386791304326808832,244.06072841582,46.8733194057223,2.8570408750981,11.838702613463,-29.0585467938473,1.62926135098557,1.3625919,15.5900680847664,FALSE
1,Gaia DR2 1386865800535643520,243.199155926215,46.3597890457859,2.48392507337286,-14.8628102049847,-20.7486385907557,1.61242283853554,1.3777192,-49.093475468871,FALSE
2,Gaia DR2 1386922356665078016,242.352439467073,46.653345808027,1.38511429957394,7.26608405927547,-8.19531036857355,1.6390343843279,5.4676213,2.13915580109628,FALSE
3,Gaia DR2 1386821991869270016,244.6766078565,47.1549119246983,2.59956152893691,11.053011616162,-10.2134003286636,1.6346603737288,3.596197,14.1211270558508,FALSE
4,Gaia DR2 1387044024498794752,243.332507295225,47.1554491513247,3.14294523841527,-9.24393108664235,-20.1958696135502,1.64997344186903,1.7791059,-46.8851443487422,FALSE
5,Gaia DR2 1386813505013897216,244.485087654134,46.9923726385587,4.8162532176663,-67.4347595451101,16.0419936408628,1.5229772120875,0.24476683,-54.7516896589855,FALSE
6,Gaia DR2 1387006950340941824,244.329225653356,47.2047679156811,4.60414721869772,-10.7056549776086,16.0439391765646,1.61944447327245,4.836576,-13.7072579162097,FALSE
7,Gaia DR2 1386990315931874304,243.446246246798,46.9229915391412,0.912419872106732,4.82285985809504,-14.4408817903306,1.55759257703814,13.55894,-27.0928773926297,FALSE
8,Gaia DR2 1386825874519709184,244.729947497796,47.2596096532801,2.14185202217537,-11.5735546653376,14.5622453518348,1.62484220304247,1.4920198,-74.6940720602203,FALSE
9,Gaia DR2 1386813058337299328,244.434595698212,46.9446583558032,2.34428921844358,0.620488768556814,3.36631303523644,1.56314950156645,17.088757,10.7521043913787,FALSE
10,Gaia DR2 1386877242328523648,243.326650844377,46.5795779578889,0.545704703531219,-40.2313791848662,-5.33293735526979,1.49277779564521,446.10095,-128.532232575842,FALSE
11,Gaia DR2 1386943281745698176,243.155484814445,46.8854998403501,5.61825749420967,3.39664316893257,-18.5182716402433,1.56786285393135,0.43651554,-3.27060899593325,FALSE
12,Gaia DR2 1386945171531307008,243.232634463223,46.963340682234,1.90930427594169,3.15940236490245,-2.82680205463431,1.64775868305757,2.1133418,-20.0611133507053,FALSE
13,Gaia DR2 1386748633827821696,244.883034733377,46.6472800898843,0.275992023628859,-3.32816738788235,-2.36070927420698,1.47739734651451,298.86563,-19.4643597045123,FALSE
14,Gaia DR2 1386832505949113728,242.534771540037,45.9873580242252,0.269502631828163,-3.28744158543174,-1.76036350975783,1.50375196069513,238.43102,36.9628893576816,FALSE
