id,source,ra,dec,parallax,pmra,pmdec,astrometric_pseudo_colour,lum_val,radial_velocity,duplicated_source
0,Gaia DR2 260580102554537216,70.7911972882709,51.8002535009118,2.55805824088059,5.0949929024231,-25.5033156257437,1.53587957843595,3.94636,15.8449991164314,FALSE
1,Gaia DR2 260566839695648896,71.9780514948416,52.0786482532013,1.47914418274269,1.15430015135085,-12.1918731968678,1.40561280761495,2.9794736,8.79752728898487,FALSE
2,Gaia DR2 260615424365283456,71.4468676647346,52.1892025872067,0.463787220165096,0.776412592783863,-0.12177810725213,1.37586956695012,20.87047,-62.1508657916554,FALSE
3,Gaia DR2 260560998540149888,71.8367060806116,52.0404523317209,0.538391103498325,-0.0636551457713296,-1.51458353230066,1.38270219083348,19.38322,36.4066892685481,FALSE
4,Gaia DR2 260602573823227776,71.1872702265009,52.119307014052,4.59424469090245,8.10375345617677,-34.6214937774211,1.53098101399027,0.35961398,-2.49694864872167,FALSE
5,Gaia DR2 260623842501037312,71.7810520502353,52.325015370883,0.45134170461536,-1.64387492680715,0.286720942213643,1.37551007104436,35.12988,-26.9741874223222,FALSE
6,Gaia DR2 260617692107912320,71.658418102572,52.2955937666871,0.533410838698985,1.75568399315856,-2.9073510259632,1.35798087303476,16.107958,26.5034341821696,FALSE
7,Gaia DR2 260618654180586880,71.6081356927887,52.3202083413584,2.98140058052529,-1.52259164531318,13.7116096984911,1.39223320375158,3.0894852,-69.9127281933994,FALSE
8,Gaia DR2 260578453287035136,71.0964834175318,51.8396321403138,0.266188059972329,-0.335224582309748,-0.271776076960019,1.35214591964227,93.36095,-22.9212346237784,FALSE
9,Gaia DR2 260635795390485888,71.6496771772427,52.526680277068,6.14935815765425,64.7174100851645,-34.7681343161849,1.55965818894288,0.39466316,-4.18056605072179,FALSE
10,Gaia DR2 260579415359708416,71.0308299572601,51.8772989021881,1.4506875580325,0.107714205961416,1.26331725731366,1.58078564108503,2.9488993,-57.2082289113947,FALSE
11,Gaia DR2 260633222709654272,71.4623355304004,52.3932286080116,3.28069436982663,30.0574096891969,-27.2259877955924,1.50323281143256,0.65509486,8.56935506265038,FALSE
12,Gaia DR2 260617760827384704,71.6508186939702,52.3083418336468,1.46326951707002,-1.27554013797782,-4.32360198200414,1.39002635986264,18.124636,-15.8708838207901,FALSE
13,Gaia DR2 260568660761761664,71.9584977814244,52.1757898954383,3.55902730304961,28.4192143553273,-34.9807873249146,1.50952313011727,0.40195364,2.91683972525411,FALSE
14,Gaia DR2 260613843817209984,71.7942798878203,52.2377517392163,0.405570936023351,2.64230341057747,-1.80852845246812,1.38002783596068,24.680084,-4.45107152374159,FALSE
15,Gaia DR2 260611816593226368,71.4540435103909,52.1070928457164,0.445733466956173,1.97703996366166,-2.49641921995662,1.39416019006268,33.85795,2.54733836571087,FALSE
16,Gaia DR2 260618688540333056,71.5751301390279,52.3179623352439,0.584488928634385,1.34301104208821,-2.88521458133541,1.32943586229008,20.077326,-33.3472881420298,FALSE
17,Gaia DR2 260591097670602368,71.306344818634,52.0857077622172,1.9918676572886,2.22263667243553,-11.0905607948213,1.56114221727297,1.6933019,-1.85141822675509,FALSE
18,Gaia DR2 260562407289062528,71.5639107080504,51.9612906905916,0.428480896016025,2.10812583191327,-3.28181391882839,1.38738999587994,40.627914,-6.42474077412498,FALSE
