id,source,ra,dec,parallax,pmra,pmdec,astrometric_pseudo_colour,lum_val,radial_velocity,duplicated_source
0,Gaia DR2 4040620161723923968,268.563725017196,-35.6998631664631,0.421627452416435,-7.79066032908091,-0.470924787193096,1.48901964665728,31.437645,105.471788529207,FALSE
1,Gaia DR2 4040617275507687680,268.419533797537,-35.8578142917196,0.633591209924447,-2.67047414277463,-4.25633213698639,1.45091116196899,51.167435,-83.5037949388563,FALSE
2,Gaia DR2 4040604317530286592,267.81884666007,-35.9067489323936,1.90976181539249,4.37503273433578,-2.66101970162674,1.92791713106625,7.621279,49.7995577150359,FALSE
3,Gaia DR2 4040624628490914816,268.482959299017,-35.5933382458129,0.319024099257622,-1.86026255780023,-2.68058887154502,1.42087229981633,54.441334,30.5214392516995,FALSE
4,Gaia DR2 4040624864649940352,268.464879166152,-35.5704286867515,1.38478308430564,-2.5164776214114,-11.2517265476054,1.50934771817891,9.827012,-5.56667276956077,FALSE
5,Gaia DR2 4040622120230073728,268.334315308913,-35.706215156881,0.354079471740961,0.518281452387929,-7.9563591218806,1.37891910191702,75.56992,-33.9955911756878,FALSE
6,Gaia DR2 4040602359025199104,267.966248322565,-35.8965905783769,0.633260579245391,1.09208886234659,-3.11175153279669,1.42229110180713,50.74655,-40.3764401170836,FALSE
7,Gaia DR2 4040599747685087232,267.881646053788,-36.0239043807124,0.604789610396915,1.78209807870034,-1.88921629041696,1.32414306222579,92.497765,-57.0307931675838,FALSE
8,Gaia DR2 4040614075695982208,268.112277755099,-35.8744487648041,2.19808251112084,0.603939011923855,-3.22415107705834,1.63383731108046,3.0794244,-27.6283611730351,FALSE
9,Gaia DR2 4040612254627529216,268.273231095976,-35.8402362339979,1.8079717348705,-2.57970957610837,-9.7874513280499,1.64228069794456,2.756405,-15.827423224136,FALSE
10,Gaia DR2 4040598755598245248,267.709387155428,-35.9637792259939,0.644669428770415,-0.679082742641657,-3.71313486503302,1.44736043301934,30.925589,13.4806002499365,FALSE
11,Gaia DR2 4040624559771350656,268.490529097344,-35.6040101070312,0.299122797176881,-1.42057077937422,4.2154247263495,1.45625076445967,50.66386,33.7591052511969,FALSE
12,Gaia DR2 4040597239424169088,267.616965108965,-36.0043857138717,2.44598417113525,13.8073043134687,-5.10586247076218,1.59859920948054,1.654927,55.4977634586713,FALSE
13,Gaia DR2 4040611739230567936,268.367809636723,-35.8374490028604,0.54424403119545,-1.97953595177572,-1.16904424643642,1.46114942352203,38.509388,-16.4173470381811,FALSE
14,Gaia DR2 4040598205841940480,267.794446076114,-35.9622586938262,1.59052620074136,0.428037675760538,-8.7226722768394,1.59322875293725,2.3439186,-64.1764691231028,FALSE
15,Gaia DR2 4040598442015026816,267.761200384869,-35.9475450470856,0.395791482187747,0.322856093652819,-3.41512748376532,1.38304970345275,142.68407,54.9999439206184,FALSE
16,Gaia DR2 4040597243770059136,267.605754867177,-36.0070091357747,0.267960323409108,-0.444898797314403,-2.83574235212111,1.42809042072288,163.58208,-29.965457718393,FALSE
17,Gaia DR2 4040596998906001536,267.619318704222,-36.036546782795,0.479716361011496,0.910970956132735,-5.20093293417316,1.42371606221486,49.646873,50.7539803378065,FALSE
18,Gaia DR2 4040621501754504576,268.484535928808,-35.6321972540272,1.42511702618903,-8.55072588161503,-3.66819265078681,1.66639273968672,4.535386,-5.91718558140806,FALSE
19,Gaia DR2 4040601225155290496,267.859451813936,-35.9445612367325,0.337840178753302,0.759936553809348,-0.436876869150121,1.38426326790678,54.99421,-61.4682951940158,FALSE
20,Gaia DR2 4040600812838197888,267.854654124265,-35.98679496843,3.74144045073913,2.79422249480616,-5.18654604311813,1.55766949998431,0.3949153,-9.18814125418478,FALSE
21,Gaia DR2 4040595044745767552,267.781837095349,-36.0075319304651,0.61739818870853,-4.21949971105748,-9.65508345290812,1.39799535717911,48.387054,-50.0841229725319,FALSE
22,Gaia DR2 4040615656241756800,268.302932237934,-35.795133600613,0.526949138443386,0.026005215296965,-1.82627384461698,1.46117719694521,40.208702,-14.9979881156299,FALSE
23,Gaia DR2 4040606280383618688,267.895148241014,-35.8606244192428,1.20965208828649,-2.9063324292283,-9.17612088905618,1.50467624194363,28.240839,-49.5875464385326,FALSE
24,Gaia DR2 4040593666011397632,267.857910995933,-36.0733789243448,0.731359396927326,-1.94261272277451,-6.66553733784152,1.44206136507624,24.23858,-73.664061240268,FALSE
25,Gaia DR2 4040620539681342464,268.548710831774,-35.6610663735233,0.723576701943617,4.90415032465035,-0.753500968352499,1.46449674350829,35.94263,-12.4978866417375,FALSE
26,Gaia DR2 4040606825791183232,267.927866395197,-35.813113956673,0.837746074901686,3.39300870212398,-3.50405143487282,1.49161823072257,8.595912,-73.5695359208145,FALSE
27,Gaia DR2 4040601946708339968,267.973604303241,-35.9406573363612,1.77181743312904,-9.6923144587721,4.63618303382502,1.61835298436842,5.067065,5.95815298516809,FALSE
28,Gaia DR2 4040592429061386752,267.676966023459,-36.1284876963328,0.427022625192913,-0.422103284571192,-0.521273927575306,1.45754349035486,35.19464,-43.3861771813558,FALSE
29,Gaia DR2 4040619440170093184,268.423457272636,-35.7012942842816,1.18174997080869,3.52847807038636,-1.85381071070631,1.49441669497474,32.730816,4.79845179166187,FALSE
