id,source,ra,dec,parallax,pmra,pmdec,astrometric_pseudo_colour,lum_val,radial_velocity,duplicated_source
0,Gaia DR2 1992122693659214592,346.971680739267,51.5162944032204,1.8961902922169,-12.5573163880471,-14.0999615180809,1.61356183513787,2.1303768,-48.891478117704,FALSE
1,Gaia DR2 1992161485801852800,347.783737150401,51.5904615145505,0.195363360107941,-3.82627067879247,-2.9717650206135,1.50320812619315,66.58577,-48.9681071627408,FALSE
2,Gaia DR2 1992116302741838976,347.641285668329,51.6563583190653,2.85606411057217,8.81717575210489,-0.765217713113601,1.54115513613282,3.0689726,-21.8108448087465,FALSE
3,Gaia DR2 1992138533498798848,347.526952777584,51.9597587052398,0.871812092488588,-4.89537183194764,-7.14870494469349,1.46776969710354,40.594376,-49.7795682348082,FALSE
4,Gaia DR2 1992160180131995264,348.060389536418,51.6281627326624,3.2000787093782,-19.7000372465553,-23.9136676687494,1.56764616930928,0.62315,-37.1921037435642,FALSE
5,Gaia DR2 1992121319269693952,347.643968703168,51.7880080026676,0.191616774536989,-5.19905065051519,-4.14997073827479,1.42513440693138,355.87564,-72.5608961761925,FALSE
6,Gaia DR2 1992161485801853568,347.785461816252,51.5832528028152,0.383923349933851,-2.40780732086094,-2.43186757368227,1.4181000600783,475.9649,-53.0428367706468,FALSE
7,Gaia DR2 1992166433604372736,348.303767295476,51.7383684670074,3.70901902009602,-16.5904067139285,-18.1137437764352,1.64366034793573,5.0971103,-5.87723763387474,FALSE
8,Gaia DR2 1992110908268803328,347.173917442031,51.5015933862964,0.281987625281299,0.331225705373521,-2.23257337902537,1.39283162762956,165.11174,-15.1658222990022,FALSE
9,Gaia DR2 1992161623240806400,347.843412794993,51.6145842419585,0.232049404273691,0.367199911948023,-2.69002768751002,1.38470520335119,452.35513,-14.3664476139722,FALSE
10,Gaia DR2 1992161210923947776,347.798127051074,51.5735816225258,2.11052327470278,-6.37204804640885,-8.52059475825615,1.48143263008505,171.07217,-7.2182286068709,FALSE
11,Gaia DR2 1992108567504052096,347.032582851527,51.3993317483119,1.14451694699558,0.573789266024646,-2.70903914840516,1.6279437738257,5.9385853,-2.44220772339009,FALSE
12,Gaia DR2 1992124377286405504,347.230903850016,51.6131053546789,0.887038981362694,0.990528235744824,-0.978778354336605,1.48397904406612,55.199913,-26.04765916774,FALSE
13,Gaia DR2 1992142622305842944,348.131171787035,51.4432384634271,1.48621619912022,-1.60237718406529,-11.4166750266325,1.59770915323718,2.0151567,1.46683940282994,FALSE
14,Gaia DR2 1992095854400859136,346.734970131565,51.3437714749665,0.532153365246784,-0.508095191053154,0.425588362541549,1.48015636329584,42.76679,-40.4858194444978,FALSE
15,Gaia DR2 1992142622305841664,348.132377696159,51.4457184795866,1.55591508234615,-1.86104366917922,-11.257324892848,1.63944467377817,4.338505,-10.6637944909526,FALSE
16,Gaia DR2 1992168529548412288,348.575009493322,51.8521477081381,0.408917041867294,5.965384171261,3.0266401494133,1.45668023961797,79.72819,0.222195837237487,FALSE
17,Gaia DR2 1992094587392583424,346.422147684136,51.3958519461854,0.464246901676407,-2.66857566724625,-0.302902582947196,1.51039159720494,54.758144,-16.3667747922568,FALSE
18,Gaia DR2 1992109705677956608,347.057369641401,51.4709041193156,0.230085391370177,-3.04011531048699,-2.57354862295883,1.45067009045081,100.067924,-63.159076273963,FALSE
19,Gaia DR2 1992096644674840576,346.585388805274,51.3614768172191,0.193793318826653,-2.47544365049113,-4.29060939158853,1.45140235357757,320.44968,-17.5544304614507,FALSE
20,Gaia DR2 1992148875778220928,348.388927340703,51.5609277809571,0.983899044993817,1.60895943788406,-4.25073914667772,1.64169343158479,8.201886,3.03855720661451,FALSE
21,Gaia DR2 1992092800686038784,346.274077025126,51.3103734271871,4.5394291404986,27.4417573389662,26.4853695165093,1.57556842309436,0.7416254,-11.9180971775904,FALSE
22,Gaia DR2 1992131833349577344,347.345863416715,51.7540935963534,0.319134987685563,-3.06405199850458,-0.247926276305011,1.52696566176809,119.37504,-17.9599938093886,FALSE
23,Gaia DR2 1992114481681836288,347.471031429118,51.5745478089866,0.213350363317492,-2.19625528674975,-1.64154427293003,1.42842036554315,219.64433,-61.1834665120661,FALSE
24,Gaia DR2 1992092555865980160,346.314879577043,51.2892947844765,1.94365140015534,-4.78611944744963,-5.40291744146913,1.54892134062717,4.035759,-26.097039559995,FALSE
25,Gaia DR2 1992139976605687936,347.977978736574,51.3367122700848,0.407137485648998,-2.64048395319806,-3.27734891084379,1.52891600527284,37.95319,-12.7736362043915,FALSE
26,Gaia DR2 1992168357749728256,348.504146161998,51.8117819910022,0.963058709967879,-6.37341721519579,-6.16362526219512,1.49006516988714,37.060078,-30.1888221854704,FALSE
27,Gaia DR2 1992095858703019904,346.738695107942,51.345175779242,0.509053346033011,-0.367861552705942,0.429937697889799,1.47855004530578,22.41809,-38.6065107571893,FALSE
28,Gaia DR2 1992159802174887808,348.130224854341,51.6393185257997,0.568834809056889,4.32502194600682,3.21753856976258,1.46247752519386,59.05131,-5.49153641946371,FALSE
29,Gaia DR2 1992100321166841728,346.700626453076,51.4543197585262,2.37157630444006,-6.32480475055949,-11.6254925161822,1.56999496796754,1.45959,-39.5343342239976,FALSE
30,Gaia DR2 1992115581193484160,347.668306335263,51.6193751793841,0.424799994680504,0.86175556894558,2.25180426428632,1.45600942023808,62.57091,-56.2059582016638,FALSE
31,Gaia DR2 1992100836562917376,346.615215662437,51.4501227655802,1.61179857962386,2.96025143590228,-6.06967424035303,1.63715834386197,3.5496016,3.31352874584618,FALSE
32,Gaia DR2 1992110461592196736,347.13687146975,51.5254425943478,0.352859028134611,-7.1655405374906,-3.00934471016952,1.39873389373795,288.91504,-76.1172937986979,FALSE
33,Gaia DR2 1992114000645514496,347.430197726392,51.527080995513,0.284928970583539,-3.58090044672367,-0.300167557562081,1.37469341695612,179.60928,-51.1374848343139,FALSE
34,Gaia DR2 1992137189168063616,347.555672326009,51.8928791154748,7.3809020205011,-22.4517180701223,-11.5157762810409,1.6469560295309,1.933966,-0.561774749840383,FALSE
35,Gaia DR2 1992129217708764672,347.270021030528,51.7747765598616,1.14481930327934,0.640995764581687,-1.00795647611294,1.64645818899533,6.206286,-12.3717801622076,FALSE
36,Gaia DR2 1992137292247279104,347.490472731334,51.8857292661308,0.296590192450243,0.00813330038059659,-0.958061452202943,1.40205337660058,175.9568,-64.6034066663883,FALSE
37,Gaia DR2 1992156366201079680,348.584918038255,51.791082158955,0.190610014528313,-1.93251165062423,-2.31247805838537,1.38805544095556,706.86597,-85.9470865731411,FALSE
38,Gaia DR2 1992100806505255936,346.58442476514,51.4287411883932,1.44851874723582,1.52405856945153,-3.56835608916027,1.50680977648223,25.678373,-28.0055425684939,FALSE
39,Gaia DR2 1992097439250974720,346.775763442098,51.3780761375307,1.77012221735574,-4.20297224927239,-4.94372177901028,1.61927488643269,1.8504757,-27.957749937075,FALSE
40,Gaia DR2 1992117535397724032,347.386936695605,51.6147449553729,0.440709232929884,0.0949910262065256,-2.43297325594579,1.45689591593527,45.903397,16.0098047888088,FALSE
41,Gaia DR2 1992133718834489472,347.511916945859,51.8171763083981,0.541007235962166,-3.77461080503228,-2.45498134549862,1.47173479916161,83.10574,-45.5923048266965,FALSE
42,Gaia DR2 1992100840864993792,346.607267689113,51.4395184655964,1.28891675409049,16.5572342171308,-8.93819329468485,1.49983291229573,4.031484,-26.550667109235,FALSE
43,Gaia DR2 1992140663800442752,347.913231832068,51.3576271606614,0.544475859014548,1.43422588378644,0.799305998658329,1.46858585419896,38.41069,-38.2372809895341,FALSE
44,Gaia DR2 1992132035207311360,347.436496840675,51.7613982176911,0.475649702181034,-0.896839691827471,-5.69751972422612,1.4672561640577,51.053734,-68.1928079920547,FALSE
45,Gaia DR2 1992133654415730432,347.51343909735,51.7979823775761,0.212998178554322,-4.33585799213675,-3.31798267968074,1.33315292945496,611.74854,-110.044990026293,FALSE
46,Gaia DR2 1992162825831763456,347.905085560723,51.6704867204356,1.8232002824133,-8.00262254267251,-7.41279826404261,1.61938462625106,1.9334718,-12.8509081756981,FALSE
47,Gaia DR2 1992122934177367680,346.94920794469,51.5330288080111,2.06770654513,-17.3104434617492,-10.7466753127083,1.59128590715069,1.7208036,-46.4842935669804,FALSE
48,Gaia DR2 1992112763694956032,347.398672128178,51.4623088747778,3.19304917709313,30.1941639985226,0.387162861339988,1.58945518832698,0.8238278,-18.4631638303358,FALSE
49,Gaia DR2 1992133035940441088,347.559270940358,51.8152572935333,0.279051436730238,-4.783819901724,-4.39863085469167,1.44163948181325,79.38327,-76.1842000794185,FALSE
50,Gaia DR2 1992153961019390208,348.282388170625,51.6705469354006,0.750157032177305,-4.08818599384126,-2.09319997592571,1.5053239358811,7.2885346,7.39171611884517,FALSE
51,Gaia DR2 1992125648596690432,347.29016201581,51.7014235066552,0.942151670133363,-10.5839833305462,-3.80490878824167,1.62910704098734,8.598388,-19.9584859271629,FALSE
52,Gaia DR2 1992160558089083264,348.074216460811,51.6767377790462,0.372021558993421,-1.76719733573513,-2.35780922430661,1.50151561076004,55.000824,7.01651214927422,FALSE
53,Gaia DR2 1992106127964593024,347.171303083753,51.4375065721159,6.55233589240324,68.532938548726,-1.9196941482032,1.57930350093652,0.38572007,-8.46609995325915,FALSE
54,Gaia DR2 1992107605433342464,347.186157601951,51.4504849359947,0.302641866371601,-2.68949451883084,-1.25822305330165,1.45907027610183,175.6886,-76.5294141559062,FALSE
55,Gaia DR2 1992120185398363776,347.647497836217,51.7255761121134,2.75737597123128,-15.126494425301,-11.7315107956612,1.52598096880921,18.094358,-25.119749760071,FALSE
56,Gaia DR2 1992141282275727232,348.001112180408,51.4233191328524,0.943089826649135,-2.65962073525696,-5.27110616061573,1.48430951424831,112.2426,-51.5450504783618,FALSE
57,Gaia DR2 1992132623623596672,347.530666129193,51.7721293587165,0.662846044846199,-5.97015152522338,-5.29426599813398,1.47371920610035,37.439716,-27.4053857106686,FALSE
58,Gaia DR2 1992168117231538560,348.411674742128,51.8013876688695,0.610341629750033,-6.14471115858321,-3.77169278903569,1.43435318079987,51.647465,-23.2252589598269,FALSE
59,Gaia DR2 1992114717899178752,347.500501462727,51.6032984399989,0.43856752207396,1.31413641015045,-0.84199228875911,1.46956454134505,65.7813,-2.50592078297183,FALSE
60,Gaia DR2 1992114614819963776,347.531367545903,51.6001453073593,2.20663384873028,-4.38693868754718,7.57123817649033,1.62417682059828,2.492034,-9.81465212593078,FALSE
61,Gaia DR2 1992127297863966848,346.989300511372,51.6631779101047,0.326386429528419,-4.87005461560208,-2.31601839169143,1.44755081828701,268.87054,-16.8607460042622,FALSE
62,Gaia DR2 1992119532563348352,347.627243425171,51.6937158559599,0.790772434607448,-3.2309986733984,-6.73619768180249,1.49599962835535,22.951773,-40.9588331232129,FALSE
