id,source,ra,dec,parallax,pmra,pmdec,astrometric_pseudo_colour,lum_val,radial_velocity,duplicated_source
0,Gaia DR2 3343873451460897920,89.5289284702679,13.858133771464,1.86311514714625,0.900864791535027,-21.3408396082757,1.52351542744075,4.7933965,3.91382558317104,FALSE
1,Gaia DR2 3343867614601638272,89.7389414668469,13.9112596498306,4.70300914475494,-2.29283341372836,-34.7739908877673,1.58274181846579,1.0605922,9.81404833985361,FALSE
2,Gaia DR2 3343857100521798016,89.5320458114656,13.6709443158633,1.68945007883797,1.38009558727529,-4.6710224797028,1.63241546607618,2.3014934,92.0988444132503,FALSE
3,Gaia DR2 3343860119882414720,89.587949151198,13.7639081913762,0.458258400292589,1.13780142423532,0.978754773202081,1.48373881195433,45.055283,92.1526148721258,FALSE
4,Gaia DR2 3343873657619327360,89.5219843862242,13.8692683785369,1.3725958649535,5.83691120853315,-9.00038245090643,1.64959655438017,6.138409,0.114916598776745,FALSE
5,Gaia DR2 3343873039144037120,89.5740175664972,13.8658307254074,0.317434403704572,0.0558816849343872,-3.61136227020638,1.45587252303417,34.781616,76.4589869541271,FALSE
6,Gaia DR2 3343879709229542912,89.7007044086613,13.9481944427,0.376525571483148,1.59479125024101,-2.2589960291756,1.46861919555739,39.710827,18.7526132759156,FALSE
7,Gaia DR2 3343872936064821760,89.6270956932257,13.8661222951998,0.458805288471468,0.916408949209049,-2.9404317626533,1.45170473947029,67.250824,6.38403419835808,FALSE
8,Gaia DR2 3343874001216709760,89.5669189893544,13.8999103072298,13.007289439048,54.1918085037266,-86.6421891814705,1.43372609635691,0.1063805,55.4781854895438,FALSE
9,Gaia DR2 3343835690105311104,90.2020260884768,13.7977011337083,0.46208067809989,-0.19827438362386,-1.67275651332965,1.63397133660964,20.556763,29.6180536442296,FALSE
10,Gaia DR2 3343836480379292672,90.1611699720462,13.8084883797099,0.649536947649532,1.27217060475598,-4.05287421221487,1.49245198451643,20.692432,37.4397383405637,FALSE
11,Gaia DR2 3343899667938948096,90.2222881468061,14.1509502766988,1.12237404122306,3.03870711333008,-8.68807581225803,1.61167193327113,6.8403344,23.4838543113639,FALSE
12,Gaia DR2 3343860566559012096,89.6035733785686,13.8091626439458,1.2267170842824,-0.659825596517422,-4.86597211412326,1.5032143266523,30.852137,22.356171971358,FALSE
13,Gaia DR2 3343859913723983616,89.7004003034101,13.7943964517889,0.657845853386673,-3.27061279315711,0.442639898657971,1.51470352905554,25.762701,56.5078899580279,FALSE
14,Gaia DR2 3343836961415630336,90.2618085485582,13.8019473395968,0.629598299228213,-3.51598715351839,-2.01213645446677,1.54124316469604,44.76687,27.8462915232335,FALSE
